None, None, None
0.6703949, 9.633362, 0.7266693
0.43096924, 9.820114, 0.40821838
-0.5159607, 9.142532, 0.20471191
-0.7601776, 11.018448, 1.2641754
-0.7661743, 10.283417, 0.42019653
-1.4114227, 9.686035, -0.21907043
-2.0123901, 10.045181, 0.39146423
-0.89546204, 10.191238, 0.23583984
-0.7745514, 8.70079, -0.13049316
-0.04788208, 9.605835, 1.2917175
0.2118988, 9.100632, 0.832016
0.21308899, 11.958206, 1.6616211
0.4357605, 9.155701, 1.2342529
0.7649689, 10.047577, 1.1779785
0.6165314, 10.969376, 0.9002533
1.0355225, 8.600235, 1.1324921
-0.39865112, 9.258667, 0.12689209
-0.56385803, 10.992111, 0.47766113
-0.46688843, 11.041199, 0.12210083
-1.2174835, 9.692032, 0.13049316
-0.9613037, 9.978134, 0.39385986
-1.1492462, 9.703995, 0.44892883
-0.8894806, 9.128174, 0.97805786
-0.25978088, 9.209579, 0.18077087
0.71469116, 9.796173, 1.0965729
0.3136444, 10.205597, 1.0678406
0.5039978, 9.791382, 1.550293
0.65483093, 9.681244, 1.2713623
1.0163727, 9.794983, 1.5251465
0.87750244, 10.292984, 1.5395203
0.2059021, 9.144928, 1.2390442
-0.037109375, 8.808533, 0.40942383
-0.6452637, 12.031235, 0.8356018
0.07421875, 10.25827, 0.31124878
-1.1755829, 9.769836, 0.11972046
-1.0738373, 10.033203, 0.46568298
-1.0666504, 10.164886, 0.43096924
-0.3196411, 8.391937, 0.077819824
0.17837524, 9.337677, 0.5111847
-0.1771698, 9.918289, 0.529129
0.505188, 10.927475, 1.6209259
0.6440582, 9.149719, 0.9828491
1.1995392, 10.046371, 1.2055206
1.0043945, 10.273834, 0.9074249
0.48364258, 9.025223, 0.9409485
0.61413574, 9.422668, 1.021164
-0.21308899, 10.217575, 0.23104858
-0.19393921, 11.042389, 0.4142151
-0.78411865, 9.811737, 0.5075836
-0.7087097, 9.930252, 0.64764404
-0.94692993, 9.808151, 0.8643341
-0.85595703, 9.917084, 0.8798981
-0.31484985, 9.196411, 0.7290497
0.26457214, 9.257462, 1.0498962
0.3531494, 10.010468, 1.3000946
0.23344421, 10.170883, 1.0905914
0.36154175, 10.240311, 1.3407898
0.871521, 9.730331, 1.3132629
0.6308899, 9.816528, 1.8364105
0.3423767, 10.564743, 1.4197998
1.2917175, 9.338867, 1.4988098
0.6799774, 9.450195, 1.1265106
0.31724548, 9.203598, 0.66441345
0.59617615, 11.001694, 1.2330475
0.5470886, 10.530014, 0.93496704
-0.21548462, 9.642944, 0.5147705
-0.46209717, 10.10025, 0.529129
-1.0498962, 10.324112, 0.9648895
-0.618927, 9.136551, 1.0498962
0.041900635, 8.978531, 0.8224335
0.23104858, 10.498901, 1.2569885
0.073028564, 10.27742, 2.3128662
0.4178009, 9.203598, 1.2953033
0.742218, 9.932648, 1.4772644
0.6213074, 10.563538, 1.7274628
0.8344116, 9.6441345, 1.1947479
0.292099, 8.877975, 0.5578613
-0.118515015, 9.713577, 1.0187683
-0.39865112, 10.909515, 0.9984131
-0.43455505, 9.999695, 1.1600189
-0.5734253, 9.948212, 1.2079163
-0.53512573, 9.700409, 1.7298584
-0.5159607, 9.737518, 1.3395996
-0.43695068, 9.178452, 0.95292664
0.5183563, 9.634567, 1.1803741
-0.22746277, 10.451004, 1.7119141
0.6703949, 10.131378, 1.677185
0.6296997, 9.688431, 1.2953033
1.2366486, 9.877579, 1.4281921
0.9409485, 10.266647, 1.416214
0.5183563, 9.539993, 1.0199585
0.19273376, 9.09346, 0.6165314
-0.5255432, 10.237915, 1.2079163
-0.14006042, 9.545975, 0.9684906
-0.04309082, 10.644943, 0.6799774
-0.757782, 9.751877, 0.91342163
-0.71110535, 10.13855, 1.2306519
-0.34716797, 10.251083, 1.0415039
-0.2633667, 9.125778, 1.0019989
0.24182129, 9.313736, 0.76976013
0.15562439, 10.774231, 1.8687286
0.20350647, 9.398727, 1.7394409
0.6596222, 9.80455, 1.5598755
0.7709503, 9.794983, 1.4844513
1.0618591, 10.282211, 1.2941132
0.5339203, 9.490906, 1.3551636
0.2992859, 8.995285, 0.9912262
-0.23703003, 10.425873, 1.258194
-0.14245605, 10.4366455, 1.2366486
-0.68237305, 9.755478, 0.6488495
-0.544693, 9.909897, 0.7302551
-0.57702637, 10.253479, 1.0905914
-0.084991455, 9.9362335, 0.91342163
-0.16999817, 9.3293, 0.54829407
0.4872284, 9.98053, 0.94692993
0.23344421, 9.973358, 1.1588287
0.31843567, 10.215179, 1.4018555
0.6416626, 9.853638, 1.3383942
0.93496704, 9.715973, 1.5299377
0.8798981, 10.185242, 1.0379181
0.31124878, 9.257462, 1.4257965
0.22984314, 9.533997, 1.1336823
0.02633667, 10.482132, 1.0678406
0.0023956299, 9.828506, 1.3192444
-0.5147705, 10.126587, 1.5036011
-0.7098999, 9.598648, 1.1899567
-0.8248291, 10.043976, 1.32164
-0.61413574, 9.660904, 1.306076
-0.21907043, 8.910294, 1.2402344
0.18914795, 9.441818, 1.2282562
0.27653503, 10.716782, 1.8519745
0.35914612, 9.698013, 2.0267487
0.7087097, 9.72554, 1.2282562
0.99601746, 10.106232, 1.7202911
0.34358215, 9.712372, 1.4868469
0.544693, 8.757065, 0.5913849
-0.31604004, 10.418686, 0.7266693
-0.6093445, 9.933853, 0.7889099
-0.8571472, 10.206787, 0.62849426
-1.0019989, 9.938629, 0.37471008
-1.0283356, 9.826111, 0.78053284
-1.0403137, 10.028427, 0.95651245
-0.7482147, 9.245499, 1.1157379
-0.21429443, 9.58548, 0.6021576
0.022750854, 10.02243, 0.4249878
0.32322693, 10.483337, 1.644867
0.24900818, 10.024826, 1.7945099
0.7661743, 9.580688, 1.0558777
0.950531, 10.113419, 1.5203705
0.713501, 9.761459, 1.2833252
0.123306274, 9.290985, 1.187561
-0.03831482, 8.808533, 0.5830078
0.106552124, 10.919083, 1.4221954
-0.51956177, 9.806946, 0.9768677
-0.50878906, 9.909897, 0.73384094
-0.54829407, 9.935043, 0.9696808
-0.84158325, 10.19841, 0.9972229
-0.35914612, 9.938629, 0.6296997
0.0023956299, 9.440628, 0.9768677
0.39865112, 9.417877, 1.1743927
0.34477234, 10.528824, 1.352768
0.2693634, 10.213974, 1.8651428
0.33520508, 9.771042, 1.6795807
0.68595886, 9.720749, 1.708313
0.8499603, 10.331299, 1.4629059
0.3675232, 9.615402, 1.1133423
-0.4824524, 8.803741, 1.3036804
-0.26576233, 10.164886, 0.49920654
-0.97805786, 10.593475, 1.2378387
-0.81884766, 9.538788, 0.673996
-0.88827515, 9.826111, 1.0343323
-0.97447205, 9.8572235, 1.179184
-0.9325714, 10.407913, 1.1468506
-0.18196106, 8.860016, 1.0067902
0.16281128, 9.432251, 0.99601746
0.2813263, 10.245102, 0.8751068
0.2514038, 10.442627, 2.2338562
0.75061035, 9.621399, 1.7466278
